experiment,participant,id,response,time,group,condition,adjectivestring,filler_acceptability,item_type,scenario,adj_target,adj_secondary,adj_secondary_type,order,stimulus_size,stimulus_price,confidence_on_semantic,disagreement_on_adj_target,disagreement_on_adj_secondary
3,308,sp_filler_6,5,2.586,1,unimodal,,acceptable,filler,spring,,,,,,,4,,
3,308,sp_filler_7,1,10.466,1,unimodal,,questionable,filler,spring,,,,,,,4,,
3,308,sp_filler_8,5,3.06,1,unimodal,,unacceptable,filler,spring,,,,,,,4,,
3,308,sp_filler_9,5,3.821,1,unimodal,,acceptable,filler,spring,,,,,,,4,,
3,308,sp_filler_10,1,4.098,1,unimodal,,unacceptable,filler,spring,,,,,,,4,,
3,309,bl_test_1,3,6.95,1,bimodal,big expensive,,test,ball,big,expensive,scalar,first,,,5,0.17269841269841266,0.13841269841269838
3,309,bl_test_2,3,4.357,1,bimodal,expensive big,,test,ball,big,expensive,scalar,second,,,5,0.17269841269841266,0.13841269841269838
3,309,bl_test_3,2,7.2,1,bimodal,striped big,,test,ball,big,striped,absolute,second,,,5,0.17269841269841266,
3,309,bl_test_4,5,3.922,1,bimodal,big striped,,test,ball,big,striped,absolute,first,,,5,0.17269841269841266,
3,309,bl_test_5,4,6.373,1,bimodal,big cheap,,test,ball,big,cheap,scalar,first,,,5,0.17269841269841266,
3,309,bl_test_6,5,4.169,1,bimodal,cheap big,,test,ball,big,cheap,scalar,second,,,5,0.17269841269841266,
3,309,bl_test_7,5,3.845,1,bimodal,big plastic,,test,ball,big,plastic,absolute,first,,,5,0.17269841269841266,
3,309,bl_test_8,1,3.821,1,bimodal,plastic big,,test,ball,big,plastic,absolute,second,,,5,0.17269841269841266,
3,309,sp_test_1,4,12.701,1,unimodal,long expensive,,test,spring,long,expensive,scalar,first,,,4,0.2514285714285714,0.15873015873015867
3,309,sp_test_2,4,34.396,1,unimodal,expensive long,,test,spring,long,expensive,scalar,second,,,4,0.2514285714285714,0.15873015873015867
3,309,sp_test_3,2,2.1,1,unimodal,plastic long,,test,spring,long,plastic,absolute,second,,,4,0.2514285714285714,
3,309,sp_test_4,5,15.728,1,unimodal,long plastic,,test,spring,long,plastic,absolute,first,,,4,0.2514285714285714,
3,309,sp_test_5,4,8.494,1,unimodal,cheap long,,test,spring,long,cheap,scalar,second,,,4,0.2514285714285714,
3,309,sp_test_6,2,5.336,1,unimodal,long cheap,,test,spring,long,cheap,scalar,first,,,4,0.2514285714285714,
3,309,sp_test_7,2,8.665,1,unimodal,metal long,,test,spring,long,metal,absolute,second,,,4,0.2514285714285714,
3,309,sp_test_8,3,8.234,1,unimodal,long metal,,test,spring,long,metal,absolute,first,,,4,0.2514285714285714,
3,309,bl_filler_1,5,4.439,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,309,bl_filler_2,2,5.014,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,309,bl_filler_3,5,1.895,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,309,bl_filler_4,5,3.608,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,309,bl_filler_5,5,2.247,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,309,bl_filler_6,2,2.745,1,bimodal,,unacceptable,filler,ball,,,,,,,5,,
3,309,bl_filler_7,3,4.753,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,309,bl_filler_8,4,3.101,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,309,bl_filler_9,2,19.811,1,bimodal,,unacceptable,filler,ball,,,,,,,5,,
3,309,bl_filler_10,5,2.536,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,309,sp_filler_1,4,3.91,1,unimodal,,questionable,filler,spring,,,,,,,4,,
3,309,sp_filler_2,5,2.069,1,unimodal,,acceptable,filler,spring,,,,,,,4,,
3,309,sp_filler_3,5,3.547,1,unimodal,,acceptable,filler,spring,,,,,,,4,,
3,309,sp_filler_4,3,4.881,1,unimodal,,questionable,filler,spring,,,,,,,4,,
3,309,sp_filler_5,2,3.968,1,unimodal,,questionable,filler,spring,,,,,,,4,,
3,309,sp_filler_6,5,2.658,1,unimodal,,acceptable,filler,spring,,,,,,,4,,
3,309,sp_filler_7,3,3.756,1,unimodal,,questionable,filler,spring,,,,,,,4,,
3,309,sp_filler_8,1,2.819,1,unimodal,,unacceptable,filler,spring,,,,,,,4,,
3,309,sp_filler_9,5,3.461,1,unimodal,,acceptable,filler,spring,,,,,,,4,,
3,309,sp_filler_10,5,2.608,1,unimodal,,unacceptable,filler,spring,,,,,,,4,,
3,310,bl_test_1,3,4.636,2,unimodal,big expensive,,test,ball,big,expensive,scalar,first,,,4,0.11857142857142855,0.18714285714285708
3,310,bl_test_2,3,3.167,2,unimodal,expensive big,,test,ball,big,expensive,scalar,second,,,4,0.11857142857142855,0.18714285714285708
3,310,bl_test_3,3,3.028,2,unimodal,striped big,,test,ball,big,striped,absolute,second,,,4,0.11857142857142855,
3,310,bl_test_4,4,5.017,2,unimodal,big striped,,test,ball,big,striped,absolute,first,,,4,0.11857142857142855,
3,310,bl_test_5,4,4.081,2,unimodal,big cheap,,test,ball,big,cheap,scalar,first,,,4,0.11857142857142855,
3,310,bl_test_6,2,52.956,2,unimodal,cheap big,,test,ball,big,cheap,scalar,second,,,4,0.11857142857142855,
3,310,bl_test_7,5,3.674,2,unimodal,big plastic,,test,ball,big,plastic,absolute,first,,,4,0.11857142857142855,
3,310,bl_test_8,3,7.97,2,unimodal,plastic big,,test,ball,big,plastic,absolute,second,,,4,0.11857142857142855,
3,310,sp_test_1,5,1.904,2,bimodal,long expensive,,test,spring,long,expensive,scalar,first,,,5,0.1842857142857143,0.14428571428571427
3,310,sp_test_2,5,2.388,2,bimodal,expensive long,,test,spring,long,expensive,scalar,second,,,5,0.1842857142857143,0.14428571428571427
3,310,sp_test_3,2,3.546,2,bimodal,plastic long,,test,spring,long,plastic,absolute,second,,,5,0.1842857142857143,
3,310,sp_test_4,5,3.5,2,bimodal,long plastic,,test,spring,long,plastic,absolute,first,,,5,0.1842857142857143,
3,310,sp_test_5,3,3.665,2,bimodal,cheap long,,test,spring,long,cheap,scalar,second,,,5,0.1842857142857143,
3,310,sp_test_6,3,3.1,2,bimodal,long cheap,,test,spring,long,cheap,scalar,first,,,5,0.1842857142857143,
3,310,sp_test_7,3,5.258,2,bimodal,metal long,,test,spring,long,metal,absolute,second,,,5,0.1842857142857143,
3,310,sp_test_8,4,5.195,2,bimodal,long metal,,test,spring,long,metal,absolute,first,,,5,0.1842857142857143,
3,310,bl_filler_1,2,2.038,2,unimodal,,questionable,filler,ball,,,,,,,4,,
3,310,bl_filler_2,1,3.548,2,unimodal,,questionable,filler,ball,,,,,,,4,,
3,310,bl_filler_3,4,3.158,2,unimodal,,acceptable,filler,ball,,,,,,,4,,
3,310,bl_filler_4,4,2.39,2,unimodal,,acceptable,filler,ball,,,,,,,4,,
3,310,bl_filler_5,4,4.467,2,unimodal,,acceptable,filler,ball,,,,,,,4,,
3,310,bl_filler_6,1,5.893,2,unimodal,,unacceptable,filler,ball,,,,,,,4,,
3,310,bl_filler_7,1,2.74,2,unimodal,,questionable,filler,ball,,,,,,,4,,
3,310,bl_filler_8,4,6.892,2,unimodal,,questionable,filler,ball,,,,,,,4,,
3,310,bl_filler_9,1,10.137,2,unimodal,,unacceptable,filler,ball,,,,,,,4,,
3,310,bl_filler_10,4,3.848,2,unimodal,,acceptable,filler,ball,,,,,,,4,,
3,310,sp_filler_1,3,3.093,2,bimodal,,questionable,filler,spring,,,,,,,5,,
3,310,sp_filler_2,3,4.246,2,bimodal,,acceptable,filler,spring,,,,,,,5,,
3,310,sp_filler_3,3,2.61,2,bimodal,,acceptable,filler,spring,,,,,,,5,,
3,310,sp_filler_4,2,2.131,2,bimodal,,questionable,filler,spring,,,,,,,5,,
3,310,sp_filler_5,2,2.608,2,bimodal,,questionable,filler,spring,,,,,,,5,,
3,310,sp_filler_6,4,2.665,2,bimodal,,acceptable,filler,spring,,,,,,,5,,
3,310,sp_filler_7,3,2.736,2,bimodal,,questionable,filler,spring,,,,,,,5,,
3,310,sp_filler_8,1,1.831,2,bimodal,,unacceptable,filler,spring,,,,,,,5,,
3,310,sp_filler_9,5,3.006,2,bimodal,,acceptable,filler,spring,,,,,,,5,,
3,310,sp_filler_10,1,4.777,2,bimodal,,unacceptable,filler,spring,,,,,,,5,,
3,311,bl_test_1,5,1.853,2,unimodal,big expensive,,test,ball,big,expensive,scalar,first,,,5,0.11857142857142855,0.18714285714285708
3,311,bl_test_2,5,2.076,2,unimodal,expensive big,,test,ball,big,expensive,scalar,second,,,5,0.11857142857142855,0.18714285714285708
3,311,bl_test_3,5,3.88,2,unimodal,striped big,,test,ball,big,striped,absolute,second,,,5,0.11857142857142855,
3,311,bl_test_4,5,3.862,2,unimodal,big striped,,test,ball,big,striped,absolute,first,,,5,0.11857142857142855,
3,311,bl_test_5,5,3.168,2,unimodal,big cheap,,test,ball,big,cheap,scalar,first,,,5,0.11857142857142855,
3,311,bl_test_6,5,4.448,2,unimodal,cheap big,,test,ball,big,cheap,scalar,second,,,5,0.11857142857142855,
3,311,bl_test_7,5,2.064,2,unimodal,big plastic,,test,ball,big,plastic,absolute,first,,,5,0.11857142857142855,
3,311,bl_test_8,5,1.948,2,unimodal,plastic big,,test,ball,big,plastic,absolute,second,,,5,0.11857142857142855,
3,311,sp_test_1,5,3.724,2,bimodal,long expensive,,test,spring,long,expensive,scalar,first,,,5,0.1842857142857143,0.14428571428571427
3,311,sp_test_2,5,3.238,2,bimodal,expensive long,,test,spring,long,expensive,scalar,second,,,5,0.1842857142857143,0.14428571428571427
3,311,sp_test_3,1,3.807,2,bimodal,plastic long,,test,spring,long,plastic,absolute,second,,,5,0.1842857142857143,
3,311,sp_test_4,5,2.371,2,bimodal,long plastic,,test,spring,long,plastic,absolute,first,,,5,0.1842857142857143,
3,311,sp_test_5,5,3.282,2,bimodal,cheap long,,test,spring,long,cheap,scalar,second,,,5,0.1842857142857143,
3,311,sp_test_6,5,4.217,2,bimodal,long cheap,,test,spring,long,cheap,scalar,first,,,5,0.1842857142857143,
3,311,sp_test_7,5,3.333,2,bimodal,metal long,,test,spring,long,metal,absolute,second,,,5,0.1842857142857143,
3,311,sp_test_8,1,4.098,2,bimodal,long metal,,test,spring,long,metal,absolute,first,,,5,0.1842857142857143,
3,311,bl_filler_1,5,4.181,2,unimodal,,questionable,filler,ball,,,,,,,5,,
3,311,bl_filler_2,5,4.669,2,unimodal,,questionable,filler,ball,,,,,,,5,,
3,311,bl_filler_3,5,2.02,2,unimodal,,acceptable,filler,ball,,,,,,,5,,
3,311,bl_filler_4,5,2.927,2,unimodal,,acceptable,filler,ball,,,,,,,5,,
3,311,bl_filler_5,5,1.686,2,unimodal,,acceptable,filler,ball,,,,,,,5,,
3,311,bl_filler_6,1,3.02,2,unimodal,,unacceptable,filler,ball,,,,,,,5,,
3,311,bl_filler_7,1,3.59,2,unimodal,,questionable,filler,ball,,,,,,,5,,
3,311,bl_filler_8,2,2.456,2,unimodal,,questionable,filler,ball,,,,,,,5,,
3,311,bl_filler_9,1,3.479,2,unimodal,,unacceptable,filler,ball,,,,,,,5,,
3,311,bl_filler_10,5,2.854,2,unimodal,,acceptable,filler,ball,,,,,,,5,,
3,311,sp_filler_1,5,3.733,2,bimodal,,questionable,filler,spring,,,,,,,5,,
3,311,sp_filler_2,5,1.928,2,bimodal,,acceptable,filler,spring,,,,,,,5,,
3,311,sp_filler_3,5,4.62,2,bimodal,,acceptable,filler,spring,,,,,,,5,,
3,311,sp_filler_4,2,5.986,2,bimodal,,questionable,filler,spring,,,,,,,5,,
3,311,sp_filler_5,5,2.894,2,bimodal,,questionable,filler,spring,,,,,,,5,,
3,311,sp_filler_6,5,5.482,2,bimodal,,acceptable,filler,spring,,,,,,,5,,
3,311,sp_filler_7,1,3.816,2,bimodal,,questionable,filler,spring,,,,,,,5,,
3,311,sp_filler_8,1,3.368,2,bimodal,,unacceptable,filler,spring,,,,,,,5,,
3,311,sp_filler_9,5,2.607,2,bimodal,,acceptable,filler,spring,,,,,,,5,,
3,311,sp_filler_10,2,3.441,2,bimodal,,unacceptable,filler,spring,,,,,,,5,,
3,312,bl_test_1,5,6.226,1,bimodal,big expensive,,test,ball,big,expensive,scalar,first,,,5,0.17269841269841266,0.13841269841269838
3,312,bl_test_2,5,3.12,1,bimodal,expensive big,,test,ball,big,expensive,scalar,second,,,5,0.17269841269841266,0.13841269841269838
3,312,bl_test_3,5,3.549,1,bimodal,striped big,,test,ball,big,striped,absolute,second,,,5,0.17269841269841266,
3,312,bl_test_4,5,4.332,1,bimodal,big striped,,test,ball,big,striped,absolute,first,,,5,0.17269841269841266,
3,312,bl_test_5,5,3.092,1,bimodal,big cheap,,test,ball,big,cheap,scalar,first,,,5,0.17269841269841266,
3,312,bl_test_6,5,10.438,1,bimodal,cheap big,,test,ball,big,cheap,scalar,second,,,5,0.17269841269841266,
3,312,bl_test_7,5,3.788,1,bimodal,big plastic,,test,ball,big,plastic,absolute,first,,,5,0.17269841269841266,
3,312,bl_test_8,5,4.159,1,bimodal,plastic big,,test,ball,big,plastic,absolute,second,,,5,0.17269841269841266,
3,312,sp_test_1,5,5.844,1,unimodal,long expensive,,test,spring,long,expensive,scalar,first,,,5,0.2514285714285714,0.15873015873015867
3,312,sp_test_2,5,2.974,1,unimodal,expensive long,,test,spring,long,expensive,scalar,second,,,5,0.2514285714285714,0.15873015873015867
3,312,sp_test_3,2,11.053,1,unimodal,plastic long,,test,spring,long,plastic,absolute,second,,,5,0.2514285714285714,
3,312,sp_test_4,5,2.83,1,unimodal,long plastic,,test,spring,long,plastic,absolute,first,,,5,0.2514285714285714,
3,312,sp_test_5,5,4.299,1,unimodal,cheap long,,test,spring,long,cheap,scalar,second,,,5,0.2514285714285714,
3,312,sp_test_6,5,5.087,1,unimodal,long cheap,,test,spring,long,cheap,scalar,first,,,5,0.2514285714285714,
3,312,sp_test_7,5,16.183,1,unimodal,metal long,,test,spring,long,metal,absolute,second,,,5,0.2514285714285714,
3,312,sp_test_8,5,8.397,1,unimodal,long metal,,test,spring,long,metal,absolute,first,,,5,0.2514285714285714,
3,312,bl_filler_1,5,3.196,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,312,bl_filler_2,1,7.192,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,312,bl_filler_3,5,9.167,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,312,bl_filler_4,5,9.573,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,312,bl_filler_5,5,3.518,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,312,bl_filler_6,1,4.323,1,bimodal,,unacceptable,filler,ball,,,,,,,5,,
3,312,bl_filler_7,2,7.82,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,312,bl_filler_8,4,7.59,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,312,bl_filler_9,5,3.715,1,bimodal,,unacceptable,filler,ball,,,,,,,5,,
3,312,bl_filler_10,5,2.872,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,312,sp_filler_1,5,6.594,1,unimodal,,questionable,filler,spring,,,,,,,5,,
3,312,sp_filler_2,5,2.888,1,unimodal,,acceptable,filler,spring,,,,,,,5,,
3,312,sp_filler_3,5,5.795,1,unimodal,,acceptable,filler,spring,,,,,,,5,,
3,312,sp_filler_4,5,4.748,1,unimodal,,questionable,filler,spring,,,,,,,5,,
3,312,sp_filler_5,1,7.796,1,unimodal,,questionable,filler,spring,,,,,,,5,,
3,312,sp_filler_6,5,4.241,1,unimodal,,acceptable,filler,spring,,,,,,,5,,
3,312,sp_filler_7,5,5.806,1,unimodal,,questionable,filler,spring,,,,,,,5,,
3,312,sp_filler_8,5,8.614,1,unimodal,,unacceptable,filler,spring,,,,,,,5,,
3,312,sp_filler_9,5,3.117,1,unimodal,,acceptable,filler,spring,,,,,,,5,,
3,312,sp_filler_10,5,3.591,1,unimodal,,unacceptable,filler,spring,,,,,,,5,,
3,314,bl_test_1,4,6.845,1,bimodal,big expensive,,test,ball,big,expensive,scalar,first,,,5,0.17269841269841266,0.13841269841269838
3,314,bl_test_2,3,3.136,1,bimodal,expensive big,,test,ball,big,expensive,scalar,second,,,5,0.17269841269841266,0.13841269841269838
3,314,bl_test_3,3,2.519,1,bimodal,striped big,,test,ball,big,striped,absolute,second,,,5,0.17269841269841266,
3,314,bl_test_4,3,4.504,1,bimodal,big striped,,test,ball,big,striped,absolute,first,,,5,0.17269841269841266,
3,314,bl_test_5,4,5.867,1,bimodal,big cheap,,test,ball,big,cheap,scalar,first,,,5,0.17269841269841266,
3,314,bl_test_6,4,2.561,1,bimodal,cheap big,,test,ball,big,cheap,scalar,second,,,5,0.17269841269841266,
3,314,bl_test_7,2,5.949,1,bimodal,big plastic,,test,ball,big,plastic,absolute,first,,,5,0.17269841269841266,
3,314,bl_test_8,2,6.57,1,bimodal,plastic big,,test,ball,big,plastic,absolute,second,,,5,0.17269841269841266,
3,314,sp_test_1,3,4.31,1,unimodal,long expensive,,test,spring,long,expensive,scalar,first,,,5,0.2514285714285714,0.15873015873015867
3,314,sp_test_2,4,5.283,1,unimodal,expensive long,,test,spring,long,expensive,scalar,second,,,5,0.2514285714285714,0.15873015873015867
3,314,sp_test_3,3,2.892,1,unimodal,plastic long,,test,spring,long,plastic,absolute,second,,,5,0.2514285714285714,
3,314,sp_test_4,3,4.368,1,unimodal,long plastic,,test,spring,long,plastic,absolute,first,,,5,0.2514285714285714,
3,314,sp_test_5,4,5.34,1,unimodal,cheap long,,test,spring,long,cheap,scalar,second,,,5,0.2514285714285714,
3,314,sp_test_6,3,3.964,1,unimodal,long cheap,,test,spring,long,cheap,scalar,first,,,5,0.2514285714285714,
3,314,sp_test_7,2,2.189,1,unimodal,metal long,,test,spring,long,metal,absolute,second,,,5,0.2514285714285714,
3,314,sp_test_8,1,2.211,1,unimodal,long metal,,test,spring,long,metal,absolute,first,,,5,0.2514285714285714,
3,314,bl_filler_1,3,3.601,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,314,bl_filler_2,1,4.404,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,314,bl_filler_3,4,3.313,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,314,bl_filler_4,4,3.067,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,314,bl_filler_5,5,2.942,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,314,bl_filler_6,1,3.793,1,bimodal,,unacceptable,filler,ball,,,,,,,5,,
3,314,bl_filler_7,1,2.366,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,314,bl_filler_8,1,2.187,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,314,bl_filler_9,1,4.331,1,bimodal,,unacceptable,filler,ball,,,,,,,5,,
3,314,bl_filler_10,5,2.55,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
3,314,sp_filler_1,3,2.746,1,unimodal,,questionable,filler,spring,,,,,,,5,,
3,314,sp_filler_2,5,2.558,1,unimodal,,acceptable,filler,spring,,,,,,,5,,
3,314,sp_filler_3,4,4.993,1,unimodal,,acceptable,filler,spring,,,,,,,5,,
3,314,sp_filler_4,2,2.312,1,unimodal,,questionable,filler,spring,,,,,,,5,,
3,314,sp_filler_5,2,16.461,1,unimodal,,questionable,filler,spring,,,,,,,5,,
3,314,sp_filler_6,4,2.568,1,unimodal,,acceptable,filler,spring,,,,,,,5,,
3,314,sp_filler_7,1,2.899,1,unimodal,,questionable,filler,spring,,,,,,,5,,
3,314,sp_filler_8,1,3.293,1,unimodal,,unacceptable,filler,spring,,,,,,,5,,
3,314,sp_filler_9,5,2.642,1,unimodal,,acceptable,filler,spring,,,,,,,5,,
3,314,sp_filler_10,1,2.524,1,unimodal,,unacceptable,filler,spring,,,,,,,5,,
3,316,bl_test_1,5,27.017,1,bimodal,big expensive,,test,ball,big,expensive,scalar,first,,,4,0.17269841269841266,0.13841269841269838
3,316,bl_test_2,4,3.142,1,bimodal,expensive big,,test,ball,big,expensive,scalar,second,,,4,0.17269841269841266,0.13841269841269838
3,316,bl_test_3,5,2.955,1,bimodal,striped big,,test,ball,big,striped,absolute,second,,,4,0.17269841269841266,
3,316,bl_test_4,5,2.494,1,bimodal,big striped,,test,ball,big,striped,absolute,first,,,4,0.17269841269841266,
3,316,bl_test_5,4,3.851,1,bimodal,big cheap,,test,ball,big,cheap,scalar,first,,,4,0.17269841269841266,
3,316,bl_test_6,4,37.185,1,bimodal,cheap big,,test,ball,big,cheap,scalar,second,,,4,0.17269841269841266,
3,316,bl_test_7,5,2.721,1,bimodal,big plastic,,test,ball,big,plastic,absolute,first,,,4,0.17269841269841266,
3,316,bl_test_8,3,4.42,1,bimodal,plastic big,,test,ball,big,plastic,absolute,second,,,4,0.17269841269841266,
3,316,sp_test_1,5,2.589,1,unimodal,long expensive,,test,spring,long,expensive,scalar,first,,,4,0.2514285714285714,0.15873015873015867
3,316,sp_test_2,5,1.884,1,unimodal,expensive long,,test,spring,long,expensive,scalar,second,,,4,0.2514285714285714,0.15873015873015867
3,316,sp_test_3,5,3.376,1,unimodal,plastic long,,test,spring,long,plastic,absolute,second,,,4,0.2514285714285714,
3,316,sp_test_4,5,2.594,1,unimodal,long plastic,,test,spring,long,plastic,absolute,first,,,4,0.2514285714285714,
3,316,sp_test_5,5,1.906,1,unimodal,cheap long,,test,spring,long,cheap,scalar,second,,,4,0.2514285714285714,
3,316,sp_test_6,5,1.839,1,unimodal,long cheap,,test,spring,long,cheap,scalar,first,,,4,0.2514285714285714,
3,316,sp_test_7,5,1.901,1,unimodal,metal long,,test,spring,long,metal,absolute,second,,,4,0.2514285714285714,
3,316,sp_test_8,5,4.311,1,unimodal,long metal,,test,spring,long,metal,absolute,first,,,4,0.2514285714285714,
3,316,bl_filler_1,5,2.336,1,bimodal,,questionable,filler,ball,,,,,,,4,,
3,316,bl_filler_2,3,3.744,1,bimodal,,questionable,filler,ball,,,,,,,4,,
3,316,bl_filler_3,5,2.577,1,bimodal,,acceptable,filler,ball,,,,,,,4,,
3,316,bl_filler_4,5,1.787,1,bimodal,,acceptable,filler,ball,,,,,,,4,,
3,316,bl_filler_5,5,1.758,1,bimodal,,acceptable,filler,ball,,,,,,,4,,
3,316,bl_filler_6,1,2.914,1,bimodal,,unacceptable,filler,ball,,,,,,,4,,
3,316,bl_filler_7,2,2.572,1,bimodal,,questionable,filler,ball,,,,,,,4,,
3,316,bl_filler_8,3,3.606,1,bimodal,,questionable,filler,ball,,,,,,,4,,
3,316,bl_filler_9,1,3.172,1,bimodal,,unacceptable,filler,ball,,,,,,,4,,
3,316,bl_filler_10,5,1.969,1,bimodal,,acceptable,filler,ball,,,,,,,4,,
3,316,sp_filler_1,2,1.874,1,unimodal,,questionable,filler,spring,,,,,,,4,,
3,316,sp_filler_2,5,1.667,1,unimodal,,acceptable,filler,spring,,,,,,,4,,
3,316,sp_filler_3,5,2.183,1,unimodal,,acceptable,filler,spring,,,,,,,4,,
3,316,sp_filler_4,4,2.001,1,unimodal,,questionable,filler,spring,,,,,,,4,,
3,316,sp_filler_5,3,3.911,1,unimodal,,questionable,filler,spring,,,,,,,4,,
3,316,sp_filler_6,5,2.366,1,unimodal,,acceptable,filler,spring,,,,,,,4,,
3,316,sp_filler_7,4,2.517,1,unimodal,,questionable,filler,spring,,,,,,,4,,
3,316,sp_filler_8,2,157.129,1,unimodal,,unacceptable,filler,spring,,,,,,,4,,
3,316,sp_filler_9,5,2.534,1,unimodal,,acceptable,filler,spring,,,,,,,4,,
3,316,sp_filler_10,1,110.262,1,unimodal,,unacceptable,filler,spring,,,,,,,4,,
3,317,bl_test_1,5,2.177,1,bimodal,big expensive,,test,ball,big,expensive,scalar,first,,,5,0.17269841269841266,0.13841269841269838
3,317,bl_test_2,3,3.819,1,bimodal,expensive big,,test,ball,big,expensive,scalar,second,,,5,0.17269841269841266,0.13841269841269838
3,317,bl_test_3,2,5.455,1,bimodal,striped big,,test,ball,big,striped,absolute,second,,,5,0.17269841269841266,
3,317,bl_test_4,4,4.415,1,bimodal,big striped,,test,ball,big,striped,absolute,first,,,5,0.17269841269841266,
3,317,bl_test_5,4,3.333,1,bimodal,big cheap,,test,ball,big,cheap,scalar,first,,,5,0.17269841269841266,
3,317,bl_test_6,2,3.228,1,bimodal,cheap big,,test,ball,big,cheap,scalar,second,,,5,0.17269841269841266,
3,317,bl_test_7,5,1.991,1,bimodal,big plastic,,test,ball,big,plastic,absolute,first,,,5,0.17269841269841266,
3,317,bl_test_8,3,3.17,1,bimodal,plastic big,,test,ball,big,plastic,absolute,second,,,5,0.17269841269841266,
3,317,sp_test_1,5,2.671,1,unimodal,long expensive,,test,spring,long,expensive,scalar,first,,,4,0.2514285714285714,0.15873015873015867
3,317,sp_test_2,3,4.051,1,unimodal,expensive long,,test,spring,long,expensive,scalar,second,,,4,0.2514285714285714,0.15873015873015867
3,317,sp_test_3,2,2.45,1,unimodal,plastic long,,test,spring,long,plastic,absolute,second,,,4,0.2514285714285714,
3,317,sp_test_4,4,11.038,1,unimodal,long plastic,,test,spring,long,plastic,absolute,first,,,4,0.2514285714285714,
3,317,sp_test_5,2,1.886,1,unimodal,cheap long,,test,spring,long,cheap,scalar,second,,,4,0.2514285714285714,
3,317,sp_test_6,3,5.63,1,unimodal,long cheap,,test,spring,long,cheap,scalar,first,,,4,0.2514285714285714,
3,317,sp_test_7,2,2.455,1,unimodal,metal long,,test,spring,long,metal,absolute,second,,,4,0.2514285714285714,
3,317,sp_test_8,3,8.325,1,unimodal,long metal,,test,spring,long,metal,absolute,first,,,4,0.2514285714285714,
3,317,bl_filler_1,5,2.141,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,317,bl_filler_2,1,2.79,1,bimodal,,questionable,filler,ball,,,,,,,5,,
3,317,bl_filler_3,5,2.237,1,bimodal,,acceptable,filler,ball,,,,,,,5,,
